what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451717115029
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451717134152
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1451717261766
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1451717265215
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451717266482
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451717268973
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451717269813
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451717272539
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451717335270
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1451717336455
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451717341265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451717341731
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1451717365080
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451717392131
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1451717394663
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451717398682
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451717398696
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451717398786
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451723411906
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1451723415750
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451723416077
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1451723418712
closed,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451723418723
closed,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451723418904
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451723418945
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451723418974
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1451723419005
activated,view,org.python.pydev,4.4.0.201510052309,"org.python.pydev.navigator.view",1451723419980
opened,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451723428615
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451723428751
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1451723433122
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451723436963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451723441332
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451723626941
activated,view,org.python.pydev,4.4.0.201510052309,"org.python.pydev.navigator.view",1451723630270
opened,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451723630523
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451723630572
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1451723648949
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451723652513
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451723656767
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451723672808
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451723685868
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451724901162
activated,view,org.python.pydev,4.4.0.201510052309,"org.python.pydev.navigator.view",1451724903920
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451724909530
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451724915922
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451724915945
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451724916021
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451724918510
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451724926064
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1451724927053
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451724927578
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451724929048
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451724932161
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451725131063
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1451725136407
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451725138781
