what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451632040048
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451632040099
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451632044865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451632046684
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451632050787
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451632267719
activated,view,org.python.pydev,4.4.0.201510052309,"org.python.pydev.navigator.view",1451632271428
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1451632271821
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1451632271834
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1451632271888
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1451632271889
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1451632272463
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451632274771
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1451632279584
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451632280541
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1451632280560
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451632282065
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451632294358
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451632296434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451632309668
opened,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451632317949
activated,editor,org.python.pydev,4.4.0.201510052309,"org.python.pydev.editor.PythonEditor",1451632318044
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1451632323585
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451632324294
activated,view,org.python.pydev,4.4.0.201510052309,"org.python.pydev.navigator.view",1451632327702
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1451632329101
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1451632335041
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451632336361
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451632460128
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1451632463215
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1451632467357
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451632468024
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451632469569
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451632489822
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1451632494417
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1451632494430
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1451632500238
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451632502110
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1451632508275
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1451632508950
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451632510298
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451632520912
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451632522688
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451632532708
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1451632534882
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451632543182
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1451632573542
